recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
SC4592G0-PSG@W,sleep_edfx_staged,SC4592G0-PSG,ok,,2,100,12000,0.5110003631,0.06592453568,0.4473584207,4.840858989,0.7333636595,1.706532659,0.6411321223,0.05685035355,0.0002656448926,0.05840658432,0.8020945431,0.5669973134,16.7270512,0.6134750901,,1.291035058,0.006350333596
SC4601E0-PSG@N3,sleep_edfx_staged,SC4601E0-PSG,ok,,2,100,12000,0.8904441844,0.00282351049,0.1546787242,0.4420316361,2.871406742,2.891587523,0.280702924,0.3147661196,0.0007214496183,0.02284643327,0.8449252755,0.8032372173,6.80462075,0.4968695287,,2.849583778,0.3151518117
SC4601E0-PSG@W,sleep_edfx_staged,SC4601E0-PSG,ok,,2,100,12000,0.5253519802,0.07833983745,0.4213609366,3.244158562,1.171737803,1.183131781,0.7329003859,-0.02298869532,0.0005577040098,0.1609202136,0.4571776517,0.8342908216,24.75640989,0.7925242388,,1.38149791,0.1494281451
SC4602E0-PSG@N3,sleep_edfx_staged,SC4602E0-PSG,ok,,2,100,12000,0.843275927,0.007888344407,0.09114003949,0.211228184,1.476079565,2.557034176,0.3380061837,0.2761040255,0.0002513537671,0.04084729495,0.7809570046,0.7638550142,8.511220139,0.5469294869,,2.462274042,0.1919305898
SC4602E0-PSG@W,sleep_edfx_staged,SC4602E0-PSG,ok,,2,100,12000,0.4786471647,0.2040793677,0.3031570235,0.672897315,-0.1622238183,1.332847953,0.7221041196,-0.02112644156,0.0004969501136,0.140089634,0.3654056815,0.8316535081,39.99036993,0.8863944742,,0.7438227745,-0.0005791718439
SC4611E0-PSG@N3,sleep_edfx_staged,SC4611E0-PSG,ok,,2,100,12000,0.8295920278,0.01205804575,0.1219787808,0.3019129928,0.5414344708,2.667312146,0.4139952888,0.221675865,0.000344237241,0.02876430471,0.8565867447,0.6789338241,8.066142592,0.4902251679,,2.47170497,0.484601921
SC4611E0-PSG@W,sleep_edfx_staged,SC4611E0-PSG,ok,,2,100,12000,0.07535483195,0.5137198581,0.5916575803,2.026591351,-0.3408652374,0.5038021023,1.003637526,-0.2221611126,0.0005043898957,0.09340979081,0.126666769,0.5168971487,42.58604602,0.9914925259,,0.03322109489,0.002507991033
SC4612E0-PSG@N3,sleep_edfx_staged,SC4612E0-PSG,ok,,2,100,12000,0.8291455913,0.01315898927,-0.04391683459,-0.1123379685,0.4430413422,2.554639829,0.3957246843,0.2286850334,0.0006814894997,0.03060459934,0.8405397706,0.7255686141,8.515391188,0.5154126981,,2.456184023,0.1864263505
SC4612E0-PSG@W,sleep_edfx_staged,SC4612E0-PSG,ok,,2,100,12000,0.3823693809,0.3209884606,0.4706815356,1.634175764,-0.3550215718,1.356043444,0.7644587028,-0.0871159613,0.002354935897,0.03511851368,0.7043299382,0.6453049176,36.65346441,0.7094083307,,0.5166602432,0.001898171964
SC4631E0-PSG@N3,sleep_edfx_staged,SC4631E0-PSG,ok,,2,100,12000,0.7973006647,0.01434195551,0.08062220272,0.1721988885,1.721030747,2.308751845,0.3479719679,0.3049177209,0.0005465060994,0.0459901731,0.7763631626,0.746625706,10.01868673,0.5606744193,,2.253035096,0.2830274307
SC4631E0-PSG@W,sleep_edfx_staged,SC4631E0-PSG,ok,,2,100,12000,0.2460189317,0.2695379131,0.4855639721,2.351094482,0.2678123294,0.7243988331,0.8715908839,-0.1718931949,0.0002997499866,0.1249096356,0.4573733026,0.6894883878,39.20504263,0.851617628,,0.3265183839,0.1845403473
SC4632E0-PSG@N3,sleep_edfx_staged,SC4632E0-PSG,ok,,2,100,12000,0.8411459684,0.008318315544,0.1965861372,0.6256302292,2.218714039,2.596001147,0.3110155179,0.2720902697,0.0004985169918,0.03691817857,0.8312062471,0.6884165138,8.300260415,0.5197960001,,2.5085952,0.361159378
SC4632E0-PSG@W,sleep_edfx_staged,SC4632E0-PSG,ok,,2,100,12000,0.3315181684,0.2723726277,0.4216545525,1.330657227,-0.1983198793,1.223411355,0.7752549691,-0.1095554029,0.0005271028684,0.05400641332,0.6892470698,0.6154339468,36.18907813,0.7086641979,,0.5520359574,0.007909666853
SC4651E0-PSG@N3,sleep_edfx_staged,SC4651E0-PSG,ok,,2,100,12000,0.8820403622,0.004460694713,0.2058625689,0.6870929849,1.1840823,2.758532661,0.2732285858,0.3513248004,0.001569053813,0.02963547892,0.8616840103,0.8026489189,7.308912808,0.5040183601,,2.765287169,0.1567083052
SC4651E0-PSG@W,sleep_edfx_staged,SC4651E0-PSG,ok,,2,100,12000,0.389487768,0.2316063437,0.4035401264,1.355567823,-0.3330966558,1.571918602,0.6872238746,-0.008134486207,0.000755503096,0.02874133691,0.7572658106,0.6461493487,34.63962614,0.6446618744,,0.366132906,-0.00184994786
SC4652E0-PSG@N3,sleep_edfx_staged,SC4652E0-PSG,ok,,2,100,12000,0.8463832047,0.008881773264,0.1383582297,0.3658117655,0.7212544922,2.586162822,0.2956516004,0.2821552931,0.0009339693942,0.03846607695,0.8326445214,0.6802829839,8.481227664,0.5134609595,,2.514896503,0.1890621716
SC4652E0-PSG@W,sleep_edfx_staged,SC4652E0-PSG,ok,,2,100,12000,0.2672165893,0.3809126396,0.4340374363,0.9499343934,-0.3661818609,0.9556631047,0.8583031715,-0.04509579208,0.001663958137,0.06557927922,0.3445640844,0.5578492338,42.00545458,0.9164584103,,0.2219278669,0.005917225053
SC4661E0-PSG@N3,sleep_edfx_staged,SC4661E0-PSG,ok,,2,100,12000,0.6611242418,0.05432953196,0.2368515626,0.7222778507,0.4015241308,1.9372602,0.4330963754,0.2432818229,0.0009117079459,0.05549575524,0.7503495503,0.6049310087,15.68371076,0.5898771777,,1.93542427,0.1590611536
SC4661E0-PSG@W,sleep_edfx_staged,SC4661E0-PSG,ok,,2,100,12000,0.2081650781,0.4558649871,0.5432264906,1.707004601,-0.2942993156,0.5874477708,0.9538086042,-0.1418223989,0.001086058827,0.09298101526,0.2922195314,0.7620832167,41.93678019,0.9383349108,,0.06493954329,0.0307470296
SC4662E0-PSG@N3,sleep_edfx_staged,SC4662E0-PSG,ok,,2,100,12000,0.8045052173,0.01898134945,-0.080057399,-0.2181694566,0.8964030401,2.338062903,0.3346842556,0.2949872472,0.0008823269902,0.03607875419,0.8107279734,0.7033600901,9.197021754,0.5253841784,,2.258723468,0.0940444844
SC4662E0-PSG@W,sleep_edfx_staged,SC4662E0-PSG,ok,,2,100,12000,0.3529895129,0.3763851281,0.4360659116,0.9831302841,-0.3337049858,0.9700902215,0.8093047321,-0.09879283074,0.0003660431134,0.08049934633,0.2469688,0.9754224695,42.98473872,0.9565873681,,0.3140856643,0.001056463384
SC4672G0-PSG@N3,sleep_edfx_staged,SC4672G0-PSG,ok,,2,100,12000,0.8536049213,0.006859190869,0.1227574862,0.3134663345,2.37263275,2.618626243,0.2607713554,0.2913461509,0.0004547247444,0.02551400818,0.8542211824,0.7413774508,7.220725604,0.5168640261,,2.53450467,0.1172189953
SC4672G0-PSG@W,sleep_edfx_staged,SC4672G0-PSG,ok,,2,100,12000,0.4398054989,0.1351543388,0.4676821335,4.005253721,0.06437817757,1.679025135,0.5124074086,0.07826054559,0.0009705845731,0.02998700364,0.7297249351,0.7482618273,30.74923695,0.6589714206,,0.7289565427,0.03012104678
SC4701E0-PSG@N3,sleep_edfx_staged,SC4701E0-PSG,ok,,2,100,12000,0.8435138677,0.008743822802,0.07687892763,0.1696098392,1.578730715,2.631468357,0.2831943701,0.3216482707,0.0004853759799,0.03795299174,0.8069224349,0.6435962036,8.266860316,0.5591805457,,2.437712583,0.1176759749
SC4701E0-PSG@W,sleep_edfx_staged,SC4701E0-PSG,ok,,2,100,12000,0.05852296225,0.5655749325,0.3309907842,0.1066925009,-0.3972664505,0.4564632607,0.8267448546,-0.166587546,0.0003053979761,0.08319312223,0.1311118525,0.7785023333,43.13774386,0.9831660641,,-0.1516018972,0.0008964382361
SC4702E0-PSG@N3,sleep_edfx_staged,SC4702E0-PSG,ok,,2,100,12000,0.8726729879,0.006049525185,0.09349085514,0.2209001279,2.00926263,2.694498871,0.2553732223,0.3129807977,0.002073380818,0.02501059733,0.8516809419,0.6384341354,7.150108214,0.5181959592,,2.589755726,0.2152346908
SC4702E0-PSG@W,sleep_edfx_staged,SC4702E0-PSG,ok,,2,100,12000,0.04884176104,0.5425231185,0.5410608931,1.172018041,-0.5482947657,0.5922232505,0.9156064312,-0.1714109459,0.0004289668005,0.07551097964,0.2132931581,0.7029488789,42.97693772,0.9559114426,,-0.2083406802,0.01552975622
SC4761E0-PSG@N3,sleep_edfx_staged,SC4761E0-PSG,ok,,2,100,12000,0.7669286161,0.02055704148,0.06731009986,0.1287486341,0.7407343412,2.330540805,0.4081819147,0.2362643762,0.0003582848467,0.04921948394,0.8068940032,0.7082616425,11.11884781,0.5649376788,,2.192981262,0.1767847088
SC4761E0-PSG@W,sleep_edfx_staged,SC4761E0-PSG,ok,,2,100,12000,0.07651756898,0.5773345271,0.6446355985,2.471458862,-0.6205967572,0.3375713628,1.02190813,-0.2489936029,0.0007270452061,0.06988901704,0.09472392744,0.5283336036,43.3893709,0.9884128984,,-0.1448360434,0.02858348521
SC4772G0-PSG@N3,sleep_edfx_staged,SC4772G0-PSG,ok,,2,100,12000,0.8361002034,0.01255265966,0.1117339026,0.2672908299,0.5778641679,2.739752457,0.3276251584,0.28414899,0.000794109664,0.02226834431,0.8129683031,0.7894157514,7.529727257,0.5445680597,,2.447400324,0.2730287236
SC4772G0-PSG@W,sleep_edfx_staged,SC4772G0-PSG,ok,,2,100,12000,0.3825002088,0.2250596031,0.3716913233,1.076080217,-0.3858036787,1.366873154,0.6531741117,0.03953248583,0.0007316801694,0.083880587,0.4499107631,0.638514632,40.70571263,0.8534318069,,0.6911518024,-0.0007229035976
SC4811G0-PSG@N3,sleep_edfx_staged,SC4811G0-PSG,ok,,2,100,12000,0.8365828507,0.004047927084,0.2014266337,0.6633547619,2.34713806,2.64615623,0.3346842556,0.2780046048,0.000187361432,0.06158409465,0.8037062666,0.6627323946,9.198189336,0.5367778789,,2.715380489,0.6148702358
SC4811G0-PSG@W,sleep_edfx_staged,SC4811G0-PSG,ok,,2,100,12000,0.3660020864,0.3109255318,0.5479805715,3.651933306,-0.04685677673,1.176615395,0.7868817175,0.01735518813,0.0003698578868,0.06255530557,0.5469410739,0.786865926,40.18206308,0.7802267676,,0.9187540494,0.03614535663
SC4812G0-PSG@N3,sleep_edfx_staged,SC4812G0-PSG,ok,,2,100,12000,0.8081423621,0.007328216256,0.1270335096,0.3275607504,1.474636672,2.533390055,0.3591834753,0.2358187262,0.0007057112143,0.07655990779,0.7699414584,0.6074007288,9.668141382,0.5475118684,,2.447815363,0.4525605854
SC4812G0-PSG@W,sleep_edfx_staged,SC4812G0-PSG,ok,,2,100,12000,0.4519774125,0.3374208584,0.4738990226,1.566584826,-0.1161781453,1.006515561,0.7644587028,-0.05542821916,0.001505119997,0.05703490304,0.5932488781,0.6515760404,38.64721532,0.7744182244,,0.6018498349,0.005331562869
SC4821G0-PSG@N3,sleep_edfx_staged,SC4821G0-PSG,ok,,2,100,12000,0.8639782204,0.004170881758,0.1348331774,0.3614619971,1.587201259,2.785381783,0.3625054034,0.2764423349,0.001604933459,0.03747534561,0.8341666308,0.8089803062,7.855957539,0.5376485122,,2.710059308,0.1349130754
SC4821G0-PSG@W,sleep_edfx_staged,SC4821G0-PSG,ok,,2,100,12000,0.5574174389,0.2005373906,0.4148595669,1.696738852,-0.07825335819,1.496674519,0.5842441037,0.04948186451,0.0007983493289,0.0477723598,0.6619230669,0.624511225,34.89773801,0.7021107784,,1.038968625,-0.001945804437
SC4822G0-PSG@N3,sleep_edfx_staged,SC4822G0-PSG,ok,,2,100,12000,0.8383341944,0.005566700433,0.197182485,0.6361210223,1.523360595,2.601774901,0.3562767882,0.2861046486,0.001040454473,0.04058251777,0.8280766382,0.6851028561,8.670740999,0.5333519088,,2.588179286,0.03215900904
SC4822G0-PSG@W,sleep_edfx_staged,SC4822G0-PSG,ok,,2,100,12000,0.4693906257,0.2686049794,0.5050483249,2.868347304,-0.3540876238,1.319224102,0.7117230943,0.1028653332,0.0005743704614,0.04927196342,0.6230942766,0.5986675479,38.25157042,0.7472597649,,0.6154390679,-0.003275113025
ST7011J0-PSG@N3,sleep_edfx_staged,ST7011J0-PSG,ok,,2,100,12000,0.8307816964,0.004915854594,0.06053559029,0.1314205192,2.208976686,2.518267552,0.2948211184,0.2766088086,0.0002294242029,0.0285303003,0.8250523407,0.6566554332,8.136286355,0.5079636653,,2.639356025,0.06247259925
ST7011J0-PSG@W,sleep_edfx_staged,ST7011J0-PSG,ok,,2,100,12000,0.2625604842,0.1946191957,0.3164226173,0.7800753847,2.003214987,0.7334104932,0.6498521836,-0.07752438024,0.0001561472935,0.1677936693,0.3581852456,0.6558043278,33.75862137,0.8571548096,,0.9871034477,0.06879092972
ST7012J0-PSG@N3,sleep_edfx_staged,ST7012J0-PSG,ok,,2,100,12000,0.8174439021,0.007662689965,0.2052538194,0.674606952,2.000519011,2.374923291,0.3338537735,0.2571938429,0.0004630797369,0.04216747999,0.832746788,0.6561217831,10.59282126,0.5070817573,,2.454860808,0.1287856824
ST7012J0-PSG@W,sleep_edfx_staged,ST7012J0-PSG,ok,,2,100,12000,0.1969567631,0.1932202257,0.4997506223,4.162116765,0.5030078234,1.212924296,0.7216888786,-0.08572346231,0.0004350365234,0.04964461131,0.5948327041,0.5409055881,36.85536838,0.7736196373,,0.5979438334,-0.0006064031259
ST7021J0-PSG@N3,sleep_edfx_staged,ST7021J0-PSG,ok,,2,100,12000,0.7589811601,0.006883466894,0.2564960924,1.024737095,2.312072061,2.300643313,0.3625054034,0.2205763323,0.0004112567105,0.1614088318,0.7165214092,0.7202293851,11.36015318,0.5822078381,,2.525066304,0.1881120669
ST7021J0-PSG@W,sleep_edfx_staged,ST7021J0-PSG,ok,,2,100,12000,0.3451226622,0.2806747595,0.6163943426,19.88289787,0.9798580343,0.7366360291,0.5738630784,-0.05664845951,0.001185321456,0.08472440782,0.3656854946,0.6686354149,41.95659816,0.8666062645,,0.8073324193,0.04303617076
ST7022J0-PSG@N3,sleep_edfx_staged,ST7022J0-PSG,ok,,2,100,12000,0.8669596109,0.002168239,0.2367529156,0.8915663101,1.871820858,2.845531682,0.2765505139,0.2937134252,0.0003926651692,0.02762106211,0.8877540051,0.7701560077,6.778932907,0.4389115883,,2.96215054,0.02866056579
ST7022J0-PSG@W,sleep_edfx_staged,ST7022J0-PSG,ok,,2,100,12000,0.3551686442,0.1570587462,0.162746223,0.2025499347,2.792261584,0.4197990945,0.7054944792,-0.1125452334,0.001412293065,0.2038429224,0.3326848073,0.6786944758,29.50250278,0.8582419228,,1.070748322,0.0111502283
ST7041J0-PSG@N3,sleep_edfx_staged,ST7041J0-PSG,ok,,2,100,12000,0.9047987024,0.002405084265,0.2473623052,0.9697428827,1.60846009,2.976227616,0.2840248521,0.3447219255,0.000147970873,0.01420887824,0.9194516916,0.6016717715,5.187293293,0.4657801396,,3.036207192,0.004052518093
ST7041J0-PSG@W,sleep_edfx_staged,ST7041J0-PSG,ok,,2,100,12000,0.5549824647,0.1638534621,0.3688667797,1.346757319,-0.7033402165,1.784413996,0.3778693208,0.06483954994,0.006036746735,0.01721049939,0.7803304817,0.5186563296,35.04737368,0.6217470562,,0.4232498125,0.0006547402218
ST7042J0-PSG@N3,sleep_edfx_staged,ST7042J0-PSG,ok,,2,100,12000,0.8638879432,0.003354957137,0.3359884758,2.017701789,1.792117149,2.756881044,0.2665847296,0.3271935745,0.0007324487735,0.02354387419,0.899819142,0.7101624231,6.393646317,0.4469504715,,2.843366252,0.01243701009
ST7042J0-PSG@W,sleep_edfx_staged,ST7042J0-PSG,ok,,2,100,12000,0.5773702757,0.1039958268,0.4617416386,4.539781043,0.1772445926,1.966532808,0.2595256324,0.08500537889,0.005303284077,0.01456204374,0.8461583964,0.9379175473,12.51571258,0.5606003793,,0.5972118422,-0.003274581825
ST7051J0-PSG@N3,sleep_edfx_staged,ST7051J0-PSG,ok,,2,100,12000,0.8117248423,0.01104814245,0.4603297937,10.06334757,1.087855488,2.454037787,0.2329502077,0.3081307731,0.001039993033,0.0363882082,0.8614112357,0.5816395018,9.680670025,0.4790605087,,2.530302537,-0.001409655057
ST7051J0-PSG@W,sleep_edfx_staged,ST7051J0-PSG,ok,,2,100,12000,0.4277002062,0.2188249872,0.5528254025,7.835937496,0.3074924372,1.51756181,0.5028568654,0.01469541404,0.001216676637,0.02526247939,0.7917768918,0.9165607909,27.57306961,0.596554175,,0.3285919987,0.005820518462
ST7052J0-PSG@N3,sleep_edfx_staged,ST7052J0-PSG,ok,,2,100,12000,0.8649751212,0.003062943678,0.08561766759,0.2021721686,1.986632608,2.747801631,0.2591103914,0.2975640987,0.0004204226345,0.02181555186,0.8923950119,0.7181632053,6.64798288,0.4565983108,,2.836745345,-0.001809517361
ST7052J0-PSG@W,sleep_edfx_staged,ST7052J0-PSG,ok,,2,100,12000,0.3564899119,0.1220264619,0.4303930249,2.827891681,2.275194628,1.239721948,0.4717137895,-0.03463470161,0.0007280166502,0.1259407011,0.6451682369,0.531500016,26.97049727,0.6682371532,,1.161162832,0.003767778817
ST7071J0-PSG@N3,sleep_edfx_staged,ST7071J0-PSG,ok,,2,100,12000,0.8961290958,0.00195422519,0.1731736505,0.5253042077,1.995188968,2.951420802,0.3047869027,0.3330367057,0.000193130174,0.01996420412,0.8954091024,0.6979815399,6.037489098,0.4741851922,,2.99711524,0.01067604617
ST7071J0-PSG@W,sleep_edfx_staged,ST7071J0-PSG,ok,,2,100,12000,0.5281243415,0.1549022574,0.4925643949,4.890201895,0.3594946328,1.503160282,0.3595987163,0.04371588821,0.001646172612,0.03633399976,0.7837741415,0.999104933,30.96551922,0.6249270561,,0.7616937931,0.3071810824
ST7072J0-PSG@N3,sleep_edfx_staged,ST7072J0-PSG,ok,,2,100,12000,0.832136729,0.004875674184,0.2360495345,0.8769592926,2.173181565,2.555790775,0.2989735285,0.3074089359,0.0007446808231,0.03968033652,0.8400905317,0.7087806083,9.758466111,0.5091164583,,2.657112118,0.02198706349
ST7072J0-PSG@W,sleep_edfx_staged,ST7072J0-PSG,ok,,2,100,12000,0.6472694132,0.03782208032,0.491869517,17.49008272,1.38898643,1.739965568,0.4521974619,0.03420730667,0.001501249769,0.05683583868,0.8268952921,0.6285653774,9.036257712,0.5674587785,,1.07001257,0.6152125993
ST7081J0-PSG@N3,sleep_edfx_staged,ST7081J0-PSG,ok,,2,100,12000,0.7864591457,0.007216728897,0.334377439,1.954542727,2.320600635,2.326953043,0.3442347988,0.2367622802,0.0003778227976,0.04621590675,0.8140560396,0.6543262405,10.54936887,0.5447420965,,2.522854383,0.03132722195
ST7081J0-PSG@W,sleep_edfx_staged,ST7081J0-PSG,ok,,2,100,12000,0.3411913677,0.1010626613,0.5283322647,21.5234702,1.305635961,1.034918237,0.5576686789,-0.07946828349,0.0005086327804,0.1923996015,0.5976854704,0.7006209957,28.32513792,0.6853597814,,0.6873957853,0.2472544255
ST7082J0-PSG@N3,sleep_edfx_staged,ST7082J0-PSG,ok,,2,100,12000,0.771103938,0.009766436115,0.3263940098,1.801289809,2.248235926,2.12058417,0.3346842556,0.1898263798,0.001053427724,0.04365331766,0.751750651,0.6265112616,13.08178705,0.5548390678,,2.385257005,0.012050665
ST7082J0-PSG@W,sleep_edfx_staged,ST7082J0-PSG,ok,,2,100,12000,0.416689464,0.1046959256,0.4988537021,8.34679708,0.5537733212,1.132940614,0.5103312036,-0.08821881188,0.0003656792368,0.1481743319,0.6299305441,0.7010137343,29.53604966,0.6907938235,,0.7782066681,0.1663959664
ST7091J0-PSG@N3,sleep_edfx_staged,ST7091J0-PSG,ok,,2,100,12000,0.768827581,0.01270436644,0.205171191,0.6601313258,2.390800581,2.097094809,0.3238879893,0.2656672151,0.000819665156,0.05545118324,0.8028594321,0.7288413513,12.27458063,0.5547862264,,2.345802786,0.007075121325
ST7091J0-PSG@W,sleep_edfx_staged,ST7091J0-PSG,ok,,2,100,12000,0.3600382273,0.2393475933,0.5837765636,12.92865012,0.8082824062,0.848815392,0.5805069346,-0.03341795031,0.0006046714415,0.1574374734,0.3783572319,0.9551540259,40.66185048,0.8486345654,,0.7679647314,0.03677186115
ST7092J0-PSG@N3,sleep_edfx_staged,ST7092J0-PSG,ok,,2,100,12000,0.7916426763,0.01023062553,0.2121867652,0.7069008947,1.961830557,2.303376751,0.348387209,0.246011508,0.000653380827,0.0388404072,0.8381005933,0.7012697827,10.35000631,0.5318579552,,2.41374833,-0.001209275975
ST7092J0-PSG@W,sleep_edfx_staged,ST7092J0-PSG,ok,,2,100,12000,0.5343736247,0.09409454345,0.2271799345,0.5631480361,0.3182267296,2.008720621,0.3180746151,0.05118693193,0.003238395272,0.0143781462,0.8808200955,0.780640285,7.022220867,0.5043065124,,0.9012380598,0.0005015253962
ST7101J0-PSG@N3,sleep_edfx_staged,ST7101J0-PSG,ok,,2,100,12000,0.8771453087,0.00184798572,0.2533564294,1.019650688,2.570282404,2.833853685,0.2707371397,0.3345578156,0.0005646449121,0.02552964798,0.8966233754,0.6747217241,6.399498088,0.4850414311,,3.054687038,0.1398407777
ST7101J0-PSG@W,sleep_edfx_staged,ST7101J0-PSG,ok,,2,100,12000,0.5165603948,0.1141223059,0.4994553904,7.679687201,1.063724286,1.255979147,0.5531010278,0.02049361032,0.001007001041,0.09309051863,0.6338481936,0.5776682043,32.64616069,0.7027215147,,0.6938280092,0.05813368338
ST7102J0-PSG@N3,sleep_edfx_staged,ST7102J0-PSG,ok,,2,100,12000,0.8573686505,0.002974101794,0.236151634,0.8844073133,2.128635351,2.603939608,0.2885925032,0.2752179922,0.0001687452481,0.03336988633,0.8618681923,0.7849944623,8.24845774,0.4950518691,,2.867306095,0.1051919943
ST7102J0-PSG@W,sleep_edfx_staged,ST7102J0-PSG,ok,,2,100,12000,0.4470086471,0.1274823953,0.4935947959,6.127949372,1.355217188,1.147621979,0.6486064605,-0.0257363055,0.0005709317424,0.08759647762,0.6304609534,0.5275996267,35.5570119,0.7196727911,,0.4777276047,0.07542751634
ST7111J0-PSG@N3,sleep_edfx_staged,ST7111J0-PSG,ok,,2,100,12000,0.8285498325,0.004215418853,0.1216803785,0.3143114581,1.735750458,2.457402098,0.2292130385,0.2473779207,0.001031647577,0.020022265,0.9224972232,0.7419189738,6.012990942,0.3892140862,,2.596142169,0.1825661445
ST7111J0-PSG@W,sleep_edfx_staged,ST7111J0-PSG,ok,,2,100,12000,0.5572933293,0.1422969115,0.4901326464,5.171634947,0.2080460708,1.611652657,0.4438926417,0.01569960497,0.0008641843293,0.0517889091,0.7775984886,0.5595014753,25.73441022,0.5946439782,,0.9676720037,0.01769643147
ST7112J0-PSG@N3,sleep_edfx_staged,ST7112J0-PSG,ok,,2,100,12000,0.8780209185,0.002203043108,0.2194850356,0.7754642393,1.785304135,2.73781923,0.2474836431,0.2720612427,0.0005813051166,0.01239123713,0.9338019141,0.7599978874,4.719644521,0.3932770613,,2.918257899,0.07110059392
ST7112J0-PSG@W,sleep_edfx_staged,ST7112J0-PSG,ok,,2,100,12000,0.5121973589,0.08102712791,0.4169005349,3.044881061,1.283603073,1.49357294,0.4766966816,-0.04910001371,0.0007288504791,0.06106246695,0.7781732438,0.6467162454,19.15108953,0.6068853171,,1.178875995,-0.002174754249
ST7121J0-PSG@N3,sleep_edfx_staged,ST7121J0-PSG,ok,,2,100,12000,0.8698098418,0.001747122242,0.2239758093,0.805720692,1.673068357,2.988863038,0.2574494274,0.3370681369,0.000628112409,0.0291041048,0.9012836985,0.6863836984,6.389370391,0.4509831528,,3.110856674,0.07686581995
ST7121J0-PSG@W,sleep_edfx_staged,ST7121J0-PSG,ok,,2,100,12000,0.4926745658,0.1982605434,0.5063911068,4.39146541,0.3009834768,1.066687866,0.5360761463,0.06809827558,0.0008097231525,0.05326632519,0.7062614981,0.6131898771,31.52208119,0.6463649234,,0.9052868421,0.02744163668
ST7122J0-PSG@N3,sleep_edfx_staged,ST7122J0-PSG,ok,,2,100,12000,0.8464652397,0.002113558326,0.1962520268,0.6403943711,1.750402273,2.805519162,0.2732285858,0.3064039488,0.0005861008891,0.05030248007,0.8787110882,0.7965548246,10.32544993,0.4728930096,,3.0314084,0.273218343
ST7122J0-PSG@W,sleep_edfx_staged,ST7122J0-PSG,ok,,2,100,12000,0.5428260296,0.06144229726,0.2813275062,1.004862655,1.7948235,1.34866577,0.4874929479,0.05213280981,0.0008382072929,0.04083200462,0.8113350664,0.600065462,17.59318919,0.5788063836,,1.358868385,0.02378206272
ST7131J0-PSG@N3,sleep_edfx_staged,ST7131J0-PSG,ok,,2,100,12000,0.893660794,0.001370168301,0.2725164532,1.191361704,2.195671703,3.01786827,0.2508055712,0.3241837509,0.0005033678515,0.0208147182,0.9137292137,0.798077122,5.48086822,0.4275537052,,3.145647674,0.1028063719
ST7131J0-PSG@W,sleep_edfx_staged,ST7131J0-PSG,ok,,2,100,12000,0.7549445412,0.06467053994,0.4176722166,3.360602524,0.3789860604,1.990816054,0.3658273314,-0.01781259178,0.0007037181301,0.05370622996,0.7552582552,0.7895822626,29.31809519,0.6502058896,,1.529226268,0.1819468496
ST7132J0-PSG@N3,sleep_edfx_staged,ST7132J0-PSG,ok,,2,100,12000,0.9273475832,0.001053806768,0.2226689551,0.7994806448,2.093474103,3.319921711,0.2354416537,0.3400925816,0.0005061487139,0.01025698011,0.9265940074,0.7235758438,4.842158912,0.4404156159,,3.252412686,-0.001322619046
ST7132J0-PSG@W,sleep_edfx_staged,ST7132J0-PSG,ok,,2,100,12000,0.6410853483,0.0634881427,0.4440692326,4.702890445,0.8258809801,1.678740798,0.4293592063,0.0221147148,0.001295946514,0.1038579973,0.702893957,0.7646043259,18.54474339,0.6574568152,,1.207055356,0.1878767837
ST7141J0-PSG@N3,sleep_edfx_staged,ST7141J0-PSG,ok,,2,100,12000,0.8733187526,0.003034939352,0.2583999593,1.056618626,2.634298664,2.738719516,0.2603561144,0.2936028387,0.0008228404812,0.01725907131,0.9235142211,0.7718795094,5.357120778,0.3998187844,,2.802680259,0.008715949675
ST7141J0-PSG@W,sleep_edfx_staged,ST7141J0-PSG,ok,,2,100,12000,0.4419147466,0.2503759572,0.5704515529,8.13468488,-0.169713962,1.411041625,0.383682695,-0.02233793436,0.0005989244677,0.03020272509,0.8057088467,0.6008786657,30.44903258,0.5645644995,,0.4590492702,0.03143956371
ST7142J0-PSG@N3,sleep_edfx_staged,ST7142J0-PSG,ok,,2,100,12000,0.8625135402,0.003057152443,0.1687181168,0.5023566292,2.271014276,2.659421165,0.2341959307,0.2548742401,0.0008590696061,0.01806718112,0.9320254288,0.748882909,5.040238475,0.3580219045,,2.682344754,0.04592780894
ST7142J0-PSG@W,sleep_edfx_staged,ST7142J0-PSG,ok,,2,100,12000,0.4588154539,0.157490841,0.432671577,2.422926296,0.9357221775,1.106111448,0.5207122289,-0.03084484991,0.0008234914749,0.1527943641,0.5471368986,0.5939779367,33.63696579,0.7681627498,,0.9564146744,0.002383421642
ST7151J0-PSG@N3,sleep_edfx_staged,ST7151J0-PSG,ok,,2,100,12000,0.8869971977,0.002840149468,0.09916720804,0.2429992211,2.10516177,2.809416854,0.3106002769,0.3370358514,0.000474005216,0.02131049482,0.8689286554,0.6264482562,6.498753875,0.4979338374,,2.815839327,0.006780894712
