recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
SC4191E0-PSG@REM,sleep_edfx_five_stage,SC4191E0-PSG,ok,,2,100,12000,0.6370416102,0.05450533893,0.4016549298,2.980963364,0.9222327806,1.879666739,0.6141414565,0.07741935637,0.0002252662566,0.05876858469,0.6473556589,0.6826778633,23.87429112,0.7088101305,,1.586032019,0.01749648239
SC4191E0-PSG@W,sleep_edfx_five_stage,SC4191E0-PSG,ok,,2,100,12000,0.2742666268,0.4130718524,0.4574202925,1.007100047,-0.4080734349,0.7998689081,0.8088894911,0.03800696547,0.000185867297,0.09342190003,0.3216779281,0.5784212538,41.6286279,0.9259551724,,0.3166469428,0.0002200647406
SC4192E0-PSG@N1,sleep_edfx_five_stage,SC4192E0-PSG,ok,,2,100,12000,0.4853609678,0.1551068633,0.4501939194,2.92589443,0.9747474537,1.279940486,0.6382254352,0.07305368831,0.0004535991154,0.09696191385,0.4140140669,0.6177853566,37.53903454,0.8593201952,,1.253668397,0.0001929410083
SC4192E0-PSG@N2,sleep_edfx_five_stage,SC4192E0-PSG,ok,,2,100,12000,0.6760151389,0.02303197262,0.2293077669,0.7717414504,1.38579303,1.773438482,0.5788459705,0.1327870906,0.0004321535881,0.1147353388,0.5915057663,0.6937910503,14.04206487,0.7092839094,,1.948696019,0.5821692944
SC4192E0-PSG@N3,sleep_edfx_five_stage,SC4192E0-PSG,ok,,2,100,12000,0.8414867564,0.005150027522,0.06304281636,0.1375730901,0.8433678228,2.721587202,0.3276251584,0.3222101045,0.0008718341956,0.03100722169,0.8637706524,0.7456393134,7.767978039,0.5108585298,,2.782022321,0.4305081026
SC4192E0-PSG@REM,sleep_edfx_five_stage,SC4192E0-PSG,ok,,2,100,12000,0.5594737886,0.07088241627,0.5086147031,17.63828328,1.561657967,1.500508508,0.6486064605,0.01729678078,0.0004198525555,0.1034495816,0.5442148462,0.8931341166,26.30448692,0.7594533936,,1.563882432,0.06367893284
SC4192E0-PSG@W,sleep_edfx_five_stage,SC4192E0-PSG,ok,,2,100,12000,0.3552802077,0.2324323609,0.5207784854,4.239020075,-0.3644853123,1.281809584,0.7756702102,-0.02874176874,0.0008999100446,0.05216177935,0.6429456624,0.6101909747,36.58568437,0.7196946479,,0.6801886327,0.04062963968
SC4211E0-PSG@N1,sleep_edfx_five_stage,SC4211E0-PSG,ok,,2,100,12000,0.4775613038,0.1862565692,0.5476444845,9.992924921,0.6786491669,1.213093171,0.7084011662,0.0204150449,0.0007023585715,0.09900035702,0.4390016571,0.7106997368,38.76152999,0.853085898,,1.007044531,0.00800746307
SC4211E0-PSG@N2,sleep_edfx_five_stage,SC4211E0-PSG,ok,,2,100,12000,0.7700519834,0.0124435082,0.3676299802,2.607717731,1.135711091,2.298587942,0.4654851743,0.2190594162,0.0006064089965,0.05647751512,0.774995676,0.6669030473,12.49402381,0.5755000089,,2.309600109,0.2002981015
SC4211E0-PSG@N3,sleep_edfx_five_stage,SC4211E0-PSG,ok,,2,100,12000,0.8430002414,0.005122970397,0.1985535316,0.6446938118,1.447611081,2.719441534,0.34880245,0.2839450558,0.0004657571647,0.04036674624,0.8586439846,0.7068557691,8.859622796,0.4987738793,,2.67265033,0.2504765839
SC4211E0-PSG@REM,sleep_edfx_five_stage,SC4211E0-PSG,ok,,2,100,12000,0.4975628913,0.08415702049,0.4478258706,4.304891212,1.794551049,1.589418535,0.6336577841,0.103475565,0.0003697271608,0.08068773595,0.5892911404,0.7504684325,27.46653882,0.7502210297,,1.36395155,-0.002343635442
SC4211E0-PSG@W,sleep_edfx_five_stage,SC4211E0-PSG,ok,,2,100,12000,0.3979642276,0.3059301142,0.4442521238,1.395634962,-0.3912910361,1.28079335,0.7835597894,-0.07241005888,0.002831586253,0.04022036514,0.6615491162,0.5740356735,37.10627424,0.7298359101,,0.4009285976,0.004387772708
SC4212E0-PSG@N1,sleep_edfx_five_stage,SC4212E0-PSG,ok,,2,100,12000,0.7790704951,0.02147780514,0.3586436236,2.287413018,2.268620532,1.997161999,0.4920605991,0.225775445,0.0004618640814,0.0416532431,0.8041389538,0.6577479201,12.89090979,0.6196042334,,2.191846057,0.004204584487
SC4212E0-PSG@N2,sleep_edfx_five_stage,SC4212E0-PSG,ok,,2,100,12000,0.7876068607,0.008022994004,0.3550421932,2.356396164,2.629440145,2.259525125,0.4600870411,0.2545024766,0.0008107147462,0.07884983773,0.7312160867,0.6772424675,12.57281515,0.6290295103,,2.469844284,0.09567182736
SC4212E0-PSG@N3,sleep_edfx_five_stage,SC4212E0-PSG,ok,,2,100,12000,0.8921678385,0.001791113589,0.2323370568,0.8617917511,1.867095937,3.033193922,0.2944058774,0.2839679737,0.0009225435011,0.02215290841,0.9075196145,0.7088029492,5.796443617,0.4629102806,,3.142768754,0.2055578055
SC4212E0-PSG@REM,sleep_edfx_five_stage,SC4212E0-PSG,ok,,2,100,12000,0.6216875076,0.04024118337,0.07527307867,0.1239806571,3.309253782,1.540179426,0.5393980744,0.175503383,0.0004131869076,0.1164811343,0.5891553322,0.8132530713,18.26225272,0.7213708319,,1.949951965,0.07207974369
SC4212E0-PSG@W,sleep_edfx_five_stage,SC4212E0-PSG,ok,,2,100,12000,0.5806202046,0.1888518723,0.5074235009,4.746965571,-0.1580738629,1.566694666,0.5738630784,0.1085711566,0.003509718778,0.03030342293,0.7509722933,0.5822831354,27.02847639,0.6464077295,,0.8559604311,-0.002688668998
SC4221E0-PSG@N1,sleep_edfx_five_stage,SC4221E0-PSG,ok,,2,100,12000,0.5789597727,0.08032116835,0.3317608269,1.39923504,0.8728875502,1.659995636,0.5111616856,0.148378053,0.0009777104468,0.07758979474,0.6921078752,0.5200495147,16.57168319,0.678200892,,1.078573267,0.01801529105
SC4221E0-PSG@N2,sleep_edfx_five_stage,SC4221E0-PSG,ok,,2,100,12000,0.6384139714,0.07232761095,0.3607277348,1.850041033,1.043823531,1.80059636,0.4480450518,0.2116345799,0.0003408349046,0.05432683885,0.7727238374,0.5102277058,11.66031695,0.6043258173,,1.367718715,0.006676948964
SC4221E0-PSG@N3,sleep_edfx_five_stage,SC4221E0-PSG,ok,,2,100,12000,0.6672442364,0.05343744545,0.08594116036,0.1343590116,0.8956692814,2.060420119,0.3915722742,0.3012484567,0.0003280474241,0.02041966877,0.8773229427,0.5067617503,6.739361301,0.4911477042,,1.83697789,-0.0009830254861
SC4221E0-PSG@REM,sleep_edfx_five_stage,SC4221E0-PSG,ok,,2,100,12000,0.4506849319,0.1968245618,0.5119637646,4.783789262,0.5671538144,1.218224913,0.5659734992,0.1482407842,0.0009280315001,0.1048524255,0.3646047269,0.5361156122,39.81723243,0.8827781297,,0.5530619182,0.00131279019
SC4221E0-PSG@W,sleep_edfx_five_stage,SC4221E0-PSG,ok,,2,100,12000,0.3571506092,0.2979451525,0.4615610272,1.667925229,-0.1334633644,1.141744097,0.7046639971,0.03062047198,0.001475586969,0.07748778762,0.2304057822,0.5107840508,42.58755948,0.9652237961,,0.1536286197,0.01235920908
SC4222E0-PSG@N1,sleep_edfx_five_stage,SC4222E0-PSG,ok,,2,100,12000,0.6556938851,0.03681643144,0.2334950173,0.7549204555,2.658733223,1.711479338,0.5825831396,0.1714818761,0.000785250869,0.0583682329,0.703224065,0.5984962051,16.52499209,0.6621597527,,1.889299078,-0.001674766674
SC4222E0-PSG@N2,sleep_edfx_five_stage,SC4222E0-PSG,ok,,2,100,12000,0.6974865066,0.02304516991,0.3784656786,2.757790661,2.411711623,1.829099394,0.5468724126,0.1767188055,0.0006419549202,0.08852913905,0.6974111206,0.5649563813,13.9298701,0.641689218,,2.065458212,-0.002585763188
SC4222E0-PSG@N3,sleep_edfx_five_stage,SC4222E0-PSG,ok,,2,100,12000,0.8472493551,0.007300282057,0.1713240797,0.5045464624,1.419585649,2.608967759,0.3674882955,0.2902741099,0.0003162494903,0.03077229091,0.8421692282,0.5917834091,7.689258818,0.5162419973,,2.507204819,0.01035699152
SC4222E0-PSG@REM,sleep_edfx_five_stage,SC4222E0-PSG,ok,,2,100,12000,0.5146058806,0.06766375203,0.1926794431,0.4656205021,2.812274012,1.129470768,0.6976048999,0.05504110579,0.0006565813903,0.152520354,0.4285445381,0.6490701715,23.29162305,0.8136670563,,1.601079363,0.001656894313
SC4222E0-PSG@W,sleep_edfx_five_stage,SC4222E0-PSG,ok,,2,100,12000,0.3924408054,0.320474719,0.4963155082,2.050233975,-0.09444804323,1.03366944,0.7935255737,0.01382328401,0.0007364630727,0.04377293184,0.6461116585,0.577632386,37.14312968,0.7408777037,,0.3939018812,0.004795708505
SC4241E0-PSG@N1,sleep_edfx_five_stage,SC4241E0-PSG,ok,,2,100,12000,0.6913912424,0.03181059779,0.2229586513,0.706795432,2.795239507,1.823221525,0.5356609053,0.1364347461,0.0002462346813,0.08922966294,0.6644611275,0.7249557482,15.70040119,0.7044880613,,1.906512352,0.2365104107
SC4241E0-PSG@N2,sleep_edfx_five_stage,SC4241E0-PSG,ok,,2,100,12000,0.7547135006,0.01240827988,0.2491483769,0.9451032495,1.916121249,1.987598245,0.5041025884,0.2178869947,0.0005844840531,0.08197226949,0.6710389023,0.8342853181,13.99420444,0.6737277241,,2.205370949,0.4010958595
SC4241E0-PSG@N3,sleep_edfx_five_stage,SC4241E0-PSG,ok,,2,100,12000,0.904910141,0.002193237198,0.1222773408,0.3198905897,1.59888807,2.94434648,0.3184898561,0.3517636131,0.0005012344925,0.0150318314,0.9100304421,0.7336650979,5.46734638,0.5043749964,,2.932966407,0.2627294329
SC4241E0-PSG@REM,sleep_edfx_five_stage,SC4241E0-PSG,ok,,2,100,12000,0.6632066855,0.02653319615,0.3995857476,3.398278144,2.068863699,2.118188725,0.5095007216,0.17281132,0.0005030093232,0.0472506567,0.8162414562,0.5966082804,10.73603983,0.5428364012,,1.726768056,0.2174540232
SC4241E0-PSG@W,sleep_edfx_five_stage,SC4241E0-PSG,ok,,2,100,12000,0.4310942955,0.3174359724,0.4022794216,0.9497847401,-0.2312887881,1.386929978,0.699681105,0.03183654656,0.001315628953,0.03901459736,0.6592706301,0.6342082056,36.75670034,0.7019196885,,0.4683843447,0.001777149297
SC4242E0-PSG@N1,sleep_edfx_five_stage,SC4242E0-PSG,ok,,2,100,12000,0.4307236436,0.1310950752,0.454892663,3.518553763,1.615299785,1.372634487,0.5983622981,0.0223919702,0.000810276027,0.1464615552,0.5116710714,0.6398455477,35.07184967,0.7989148713,,1.050080889,-0.001425066802
SC4242E0-PSG@N2,sleep_edfx_five_stage,SC4242E0-PSG,ok,,2,100,12000,0.7155755276,0.02195423439,0.2814206139,1.178112982,0.9929792171,1.986224786,0.4862472249,0.1795282244,0.0002284263239,0.07844780475,0.6803911229,0.8431511798,14.55555071,0.679183449,,2.081914775,0.5391083309
SC4242E0-PSG@N3,sleep_edfx_five_stage,SC4242E0-PSG,ok,,2,100,12000,0.8622888239,0.006931913546,0.1240754679,0.3179033599,1.132315013,2.620348553,0.3571072702,0.3229633364,0.0003845715278,0.02225900671,0.8738309827,0.7386383539,7.131345465,0.5498419127,,2.528300144,0.3759448708
SC4242E0-PSG@REM,sleep_edfx_five_stage,SC4242E0-PSG,ok,,2,100,12000,0.5382833275,0.0759649708,0.3475671381,1.625838763,1.896654564,1.564020374,0.6324120611,0.07439603469,0.0003161708238,0.145975354,0.5063822636,0.8151483885,27.33476334,0.7857550104,,1.479253078,0.1801643523
SC4242E0-PSG@W,sleep_edfx_five_stage,SC4242E0-PSG,ok,,2,100,12000,0.3306681198,0.3606701477,0.5202151637,2.122659758,-0.1109613502,1.142020255,0.8018303939,-0.1465401772,0.001359900489,0.05786331227,0.4930879402,0.7126948518,40.03994354,0.8340700497,,0.1693291086,0.03509461228
SC4251E0-PSG@N1,sleep_edfx_five_stage,SC4251E0-PSG,ok,,2,100,12000,0.4153195737,0.1256936215,0.2085179629,0.4111185219,2.516072568,1.198253766,0.7191974325,0.0004756362171,0.0002485139516,0.2348659447,0.4013259902,0.8453629411,29.97806918,0.8200584525,,1.32814579,0.2043928955
SC4251E0-PSG@N2,sleep_edfx_five_stage,SC4251E0-PSG,ok,,2,100,12000,0.7625251781,0.01192286238,0.3125199134,1.584760529,2.30977112,2.129705895,0.4663156563,0.236365878,0.0002805175738,0.06237772527,0.7402774031,0.6891141459,12.89151515,0.6270852432,,2.279547406,0.3472705729
SC4251E0-PSG@N3,sleep_edfx_five_stage,SC4251E0-PSG,ok,,2,100,12000,0.8872422011,0.003272172439,0.092025797,0.2206724615,2.205323829,2.818925703,0.3475567269,0.3485848509,0.0006951037721,0.02522931053,0.8786250124,0.7023130924,6.705526938,0.5252027369,,2.862112811,0.4198465622
SC4251E0-PSG@REM,sleep_edfx_five_stage,SC4251E0-PSG,ok,,2,100,12000,0.5857315929,0.07271844855,0.2606275598,0.8133572034,2.177946447,1.673175716,0.5377371104,0.1631496295,0.0007521335001,0.08332730239,0.5817855197,0.8344943814,26.96597747,0.7445190727,,1.548052365,0.1655822431
SC4251E0-PSG@W,sleep_edfx_five_stage,SC4251E0-PSG,ok,,2,100,12000,0.4035674329,0.2294231654,0.4911692004,3.047194092,-0.4122051552,1.37283067,0.7075706842,0.01486980048,0.00119365693,0.05716540897,0.5137943378,0.6680848353,39.51875334,0.8172328418,,0.6125949181,0.02317851012
SC4252E0-PSG@N1,sleep_edfx_five_stage,SC4252E0-PSG,ok,,2,100,12000,0.6169924173,0.0866935398,0.5127650737,15.34964905,0.9826506089,1.731710543,0.524034157,0.1462885979,0.0005291478519,0.07072926178,0.6232206979,0.8177805447,27.98171837,0.7275971803,,1.599624015,0.07096924945
SC4252E0-PSG@N2,sleep_edfx_five_stage,SC4252E0-PSG,ok,,2,100,12000,0.7554081968,0.0141948945,0.2337306185,0.8290441541,2.197781334,2.048658661,0.4779424047,0.2232888739,0.0003782101392,0.06947858218,0.7168972955,0.731532132,13.35233855,0.6534906664,,2.118189095,0.3237521493
SC4252E0-PSG@N3,sleep_edfx_five_stage,SC4252E0-PSG,ok,,2,100,12000,0.8735292635,0.00339303549,0.0661099596,0.1478774784,1.74915883,2.812171907,0.3475567269,0.2878682091,0.0002443769927,0.02902369348,0.8588494367,0.6916229086,7.162120865,0.5246380839,,2.748269833,0.459467004
SC4252E0-PSG@REM,sleep_edfx_five_stage,SC4252E0-PSG,ok,,2,100,12000,0.6290817446,0.05596878901,0.4348740909,4.369974971,1.515966804,1.80454573,0.5144836137,0.1912338747,0.0009684935235,0.06299698064,0.6627819563,0.7503616882,24.3547206,0.6972340923,,1.582632443,0.01947185527
SC4252E0-PSG@W,sleep_edfx_five_stage,SC4252E0-PSG,ok,,2,100,12000,0.4094881553,0.2772419838,0.5047481335,2.734887011,-0.1028834536,1.265456089,0.7063249612,0.0105172284,0.001390791387,0.0558474218,0.5662712914,0.682449436,38.64649601,0.7879230464,,0.5897836861,0.01910785689
SC4261F0-PSG@N1,sleep_edfx_five_stage,SC4261F0-PSG,ok,,2,100,12000,0.4557133724,0.09864730281,0.2226058307,0.5303725977,1.396199092,0.9792394633,0.666046583,-0.01288970125,0.0002045103322,0.2572386067,0.4947137283,0.789109999,31.53793833,0.7163257144,,0.7908799601,0.5806928609
SC4261F0-PSG@N2,sleep_edfx_five_stage,SC4261F0-PSG,ok,,2,100,12000,0.7102811271,0.01480564222,0.2579307708,1.004232535,2.502549326,1.777092904,0.5402285564,0.1889738285,0.0005574960795,0.2286576127,0.5248747698,0.804237338,13.39462686,0.7188585063,,2.155868675,0.3737738358
SC4261F0-PSG@N3,sleep_edfx_five_stage,SC4261F0-PSG,ok,,2,100,12000,0.8338260942,0.005057315785,0.1198654471,0.3066320094,0.9812197254,2.697803589,0.3218117842,0.3004612703,0.0004008106956,0.06129006476,0.8377486682,0.8275663399,9.78499476,0.4914634537,,2.716832888,0.5323158155
SC4261F0-PSG@REM,sleep_edfx_five_stage,SC4261F0-PSG,ok,,2,100,12000,0.6279533425,0.04637850433,0.1776151884,0.4468678423,3.088249754,1.438857817,0.5672192222,0.1113452468,0.0005654574039,0.1844905488,0.4020438248,0.9981859022,19.57505938,0.7717722616,,1.76285387,0.2266173012
SC4261F0-PSG@W,sleep_edfx_five_stage,SC4261F0-PSG,ok,,2,100,12000,0.2982993473,0.3524862188,0.4852134693,1.61739487,0.2573594482,1.126521591,0.7403747241,-0.07348532213,0.0007978305279,0.04167909706,0.5452137973,0.6990291139,39.09440785,0.8001665142,,-0.09503702243,0.0401445572
SC4262F0-PSG@N1,sleep_edfx_five_stage,SC4262F0-PSG,ok,,2,100,12000,0.5021832407,0.0756028705,0.3510516499,1.677379248,2.063766957,1.293628646,0.630751097,0.06429487564,0.0002857772918,0.1602827484,0.4927261904,0.6866479437,25.31982742,0.77245584,,1.523734574,0.01718985671
SC4262F0-PSG@N2,sleep_edfx_five_stage,SC4262F0-PSG,ok,,2,100,12000,0.7092220126,0.01774794041,0.2784459484,1.169874984,1.737338521,1.811641406,0.5697106683,0.1449164074,0.000559841085,0.1899083447,0.5404327796,0.7272420801,13.87367955,0.7216740784,,2.041860702,0.1707679583
SC4262F0-PSG@N3,sleep_edfx_five_stage,SC4262F0-PSG,ok,,2,100,12000,0.796237313,0.006911381438,0.04780214402,0.09732493827,1.377936593,2.538501028,0.3928179972,0.2758426236,0.0004844649424,0.118945406,0.763102341,0.6334709352,10.49346785,0.5723214136,,2.511030554,0.5616569612
SC4262F0-PSG@REM,sleep_edfx_five_stage,SC4262F0-PSG,ok,,2,100,12000,0.6057633853,0.05545123062,0.3211631225,1.420574971,2.171021597,1.652492969,0.6232767588,0.0920848663,0.0004738160541,0.1121600709,0.5179568183,0.8615022819,22.45844734,0.764679562,,1.669746916,0.01528393027
SC4262F0-PSG@W,sleep_edfx_five_stage,SC4262F0-PSG,ok,,2,100,12000,0.4426859099,0.3054774287,0.4839953331,1.963079182,-0.3142541413,1.173801655,0.7092316483,0.05159054553,0.002377515356,0.04784559343,0.5488089827,0.525582816,40.61558605,0.7991343807,,0.4705688837,0.01090992897
SC4271F0-PSG@N1,sleep_edfx_five_stage,SC4271F0-PSG,ok,,2,100,12000,0.6796070944,0.02521613325,0.3716563191,2.547313239,2.246439572,1.695229706,0.6884695977,0.05303988883,0.00064817453,0.1517388682,0.6005359323,0.6948876572,14.86581294,0.7161493802,,1.9922317,0.209319318
SC4271F0-PSG@N2,sleep_edfx_five_stage,SC4271F0-PSG,ok,,2,100,12000,0.6688485553,0.02745675998,0.344648596,1.957183812,2.279837273,1.562255352,0.6689532701,0.01435729141,0.001288126981,0.186995047,0.5474839199,0.8012250056,15.97232744,0.7292858387,,1.955816045,0.2348605524
SC4271F0-PSG@N3,sleep_edfx_five_stage,SC4271F0-PSG,ok,,2,100,12000,0.8168780416,0.005681556461,0.08878811446,0.2075758563,1.306302197,2.570551645,0.4634089692,0.2013491077,0.0008208379427,0.06405048919,0.846802612,0.6472047765,9.967828389,0.4842019375,,2.600870226,0.6717869766
SC4271F0-PSG@REM,sleep_edfx_five_stage,SC4271F0-PSG,ok,,2,100,12000,0.5451718387,0.1150251844,0.2913847631,0.8787963726,1.644919308,1.246285924,0.6045909133,-0.007942771152,0.000712956163,0.1666711294,0.3681442119,0.6619178843,34.55337633,0.8525855695,,1.476314707,-0.002359345889
SC4271F0-PSG@W,sleep_edfx_five_stage,SC4271F0-PSG,ok,,2,100,12000,0.413381393,0.2169174634,0.4264724075,1.747459196,0.2372200066,1.139359968,0.6980201409,-0.07400539887,0.00067350334,0.09543371413,0.5673917821,0.7469293203,36.09080926,0.7818693965,,0.864691464,0.003097755179
SC4272F0-PSG@N1,sleep_edfx_five_stage,SC4272F0-PSG,ok,,2,100,12000,0.6202544156,0.03703925261,0.4184789185,3.997965438,2.465396254,1.616867763,0.6224462768,0.03103194702,0.0004416097323,0.1635110159,0.5687679805,0.7116960961,16.73136172,0.7142566653,,1.963402117,0.1668704276
SC4272F0-PSG@N2,sleep_edfx_five_stage,SC4272F0-PSG,ok,,2,100,12000,0.7151874025,0.0197921695,0.2785336916,1.161111809,2.454215822,1.755041662,0.6220310358,0.08887535761,0.001014537738,0.1490315542,0.5700731256,0.7202358543,14.10897908,0.7275145516,,2.032886114,0.4347308118
SC4272F0-PSG@N3,sleep_edfx_five_stage,SC4272F0-PSG,ok,,2,100,12000,0.8259409582,0.008354286691,0.1057853261,0.2550458576,1.515068271,2.601070764,0.421469627,0.2348869201,0.0008100111421,0.04081547826,0.8585531586,0.7061768606,8.747989671,0.4829426238,,2.606269305,0.572674485
SC4272F0-PSG@REM,sleep_edfx_five_stage,SC4272F0-PSG,ok,,2,100,12000,0.5432444293,0.07680311042,-0.05866685935,-0.2409054491,2.473149388,1.438226877,0.6066671183,-0.004323422379,0.0002664916932,0.1433499852,0.4820773831,0.7386433727,25.59558053,0.7845351579,,1.669845482,0.1679911602
SC4272F0-PSG@W,sleep_edfx_five_stage,SC4272F0-PSG,ok,,2,100,12000,0.4806957668,0.1988665369,0.4159007453,1.724312789,0.07618362142,1.485440284,0.559329643,0.04872398598,0.000881470952,0.0515646439,0.6529857399,0.9750309952,37.1570245,0.7305128624,,0.6772266854,0.0002013628679
SC4281G0-PSG@N1,sleep_edfx_five_stage,SC4281G0-PSG,ok,,2,100,12000,0.3469282846,0.1664392393,0.4930862223,4.547333339,3.73613709,1.160028355,0.6731056802,0.02037997911,0.0005447138855,0.1129713239,0.4223472535,0.9128445679,28.174394,0.8357345669,,1.470398108,0.03617517044
SC4281G0-PSG@N2,sleep_edfx_five_stage,SC4281G0-PSG,ok,,2,100,12000,0.7651839467,0.01347646099,0.2419456091,0.8882701389,2.278900348,2.050947901,0.4837557788,0.2150191965,0.0004724416622,0.09232810393,0.6740068483,0.8955693105,13.20040388,0.6781081871,,2.181602061,0.1589427624
SC4281G0-PSG@N3,sleep_edfx_five_stage,SC4281G0-PSG,ok,,2,100,12000,0.9002019753,0.002528138079,0.02016265057,0.03928190773,1.729010575,3.035623731,0.2732285858,0.3274676672,0.001515178355,0.01740113502,0.9139603528,0.7785220712,5.26705244,0.4411408032,,2.923250552,0.2944894392
SC4281G0-PSG@REM,sleep_edfx_five_stage,SC4281G0-PSG,ok,,2,100,12000,0.7076694895,0.03567001212,0.4795542241,12.06138418,1.929885405,1.93592587,0.4725442715,0.2117323127,0.001035394844,0.06758029674,0.5928620437,0.7953360107,16.87652035,0.7015021418,,1.862957529,-0.002096445092
SC4281G0-PSG@W,sleep_edfx_five_stage,SC4281G0-PSG,ok,,2,100,12000,0.4920906204,0.2435245744,0.342186361,0.7884229407,-0.3287511192,1.465383167,0.6722751982,0.003127015771,0.001721020468,0.03326282371,0.8144390808,0.5803259277,28.32822493,0.6369446826,,0.703975808,0.003407359217
SC4282G0-PSG@N1,sleep_edfx_five_stage,SC4282G0-PSG,ok,,2,100,12000,0.4257896284,0.1056491183,0.1891509623,0.3748592264,4.269426693,1.097124818,0.6768428493,0.07188492,0.0006761081742,0.1377626961,0.4711224523,0.8379613916,24.96719414,0.7978743314,,1.687640918,0.08247238208
SC4282G0-PSG@N2,sleep_edfx_five_stage,SC4282G0-PSG,ok,,2,100,12000,0.6915807166,0.02495657914,0.3250823354,1.668147251,3.071557146,1.686774675,0.4297744473,0.1798707748,0.001136299939,0.1065989302,0.6079773495,0.8133954784,15.28557779,0.7011405217,,2.104803023,0.00677461228
SC4282G0-PSG@N3,sleep_edfx_five_stage,SC4282G0-PSG,ok,,2,100,12000,0.9157926593,0.001810762641,-0.1632315542,-0.4887019527,1.885345179,3.060905378,0.173985984,0.2774312706,0.002018489384,0.0157368354,0.9292587152,0.7693959256,4.837751452,0.4026141628,,3.023325023,0.008654671728
SC4282G0-PSG@REM,sleep_edfx_five_stage,SC4282G0-PSG,ok,,2,100,12000,0.6263397181,0.03645803235,0.335672351,1.738875623,2.862212737,1.638082627,0.384097936,0.1525548062,0.0002147387586,0.08170307519,0.6465399899,0.5698157528,17.02317544,0.673510167,,1.982340198,0.1156292724
SC4282G0-PSG@W,sleep_edfx_five_stage,SC4282G0-PSG,ok,,2,100,12000,0.5252242338,0.2096468033,0.2342234483,0.3491636884,0.2139119835,1.609928933,0.5452114486,0.05106387149,0.001081151441,0.04709061622,0.7074284162,0.9605602169,34.45463933,0.6972905351,,0.9934044664,0.005393454118
SC4291G0-PSG@N1,sleep_edfx_five_stage,SC4291G0-PSG,ok,,2,100,12000,0.6194302804,0.04577039903,0.3334559226,1.639507515,2.336192059,1.65063323,0.6369797122,0.07444863462,0.0007636066065,0.1661773056,0.5492127422,0.7104946353,19.58985484,0.7480043281,,1.749337842,0.2219088612
SC4291G0-PSG@N2,sleep_edfx_five_stage,SC4291G0-PSG,ok,,2,100,12000,0.7563825036,0.01404781601,0.2063892545,0.6631482571,1.40033217,2.104858549,0.6361492302,0.1289255004,0.0003638663739,0.1284020936,0.6436471663,0.6755140586,12.9252114,0.6793186605,,2.274833246,0.00143120472
SC4291G0-PSG@N3,sleep_edfx_five_stage,SC4291G0-PSG,ok,,2,100,12000,0.8601211155,0.005270531631,0.1300703343,0.3420479431,1.64564207,2.716754932,0.3778693208,0.2499574766,0.0007352062244,0.02701959395,0.8778260708,0.6833640866,7.129069987,0.5148277776,,2.71851304,0.07564362777
SC4291G0-PSG@REM,sleep_edfx_five_stage,SC4291G0-PSG,ok,,2,100,12000,0.6882281166,0.03753844322,0.4161749387,3.873565913,1.397602148,2.087319867,0.5194665058,0.1302936035,0.0004784352379,0.06045313132,0.6495115983,0.6615775243,15.2090887,0.6626516942,,1.893610205,-0.001164549943
SC4291G0-PSG@W,sleep_edfx_five_stage,SC4291G0-PSG,ok,,2,100,12000,0.4168538285,0.1143969027,0.4372497697,3.168449317,0.8235323642,1.491014116,0.6934524898,0.02681606086,0.0003092810346,0.05501284217,0.7112362127,0.6273175725,31.15757316,0.6819229462,,0.9766773421,0.1064782719
SC4292G0-PSG@N1,sleep_edfx_five_stage,SC4292G0-PSG,ok,,2,100,12000,0.7563219712,0.01661414022,0.3699929892,2.614960941,2.770682376,2.063248642,0.5074245165,0.1266053744,0.0007000638244,0.09975707095,0.5673732729,0.6993783791,11.44815344,0.6570259855,,2.16355032,-0.0008799368797
SC4292G0-PSG@N2,sleep_edfx_five_stage,SC4292G0-PSG,ok,,2,100,12000,0.7902100357,0.009801122966,0.2681550508,1.111972466,2.091386496,2.285619801,0.4874929479,0.176055008,0.0007899253019,0.1003198301,0.6945083768,0.7169791195,10.71957324,0.6405172631,,2.269847589,0.0007391933257
SC4292G0-PSG@N3,sleep_edfx_five_stage,SC4292G0-PSG,ok,,2,100,12000,0.8635294498,0.004606693126,0.1190052448,0.3044677177,2.011194888,2.741694465,0.3205660612,0.3366354336,0.001017305261,0.03136043179,0.874505707,0.6802682814,7.384950444,0.5100405403,,2.71095059,0.02166150284
SC4292G0-PSG@REM,sleep_edfx_five_stage,SC4292G0-PSG,ok,,2,100,12000,0.7179284496,0.0883008333,0.4917435017,8.540725694,-0.1278560914,1.767989869,0.5447962076,0.1276717416,0.0005556945852,0.1200238089,0.5459764904,0.8338714871,33.27590426,0.7530619735,,1.676148193,0.2133192174
SC4292G0-PSG@W,sleep_edfx_five_stage,SC4292G0-PSG,ok,,2,100,12000,0.6691538733,0.07200208277,0.3338174115,1.472999422,-0.05160654611,1.97260763,0.3770388388,0.1792453059,0.001917707584,0.03878184599,0.7657614475,0.9183424747,24.23832547,0.6096696211,,1.51885972,0.004443008936
